Unnamed: 0,Aave,Algorand,Avalanche,Binance Coin,Bitcoin Cash,Bitcoin,Bitcoin SV,BitTorrent,Cardano,Chainlink,Compound,Cosmos,Crypto.com Coin,Dai,Dash,Decred,Dogecoin,DREP,Elrond,EOS,Ethereum Classic,Ethereum,Filecoin,FTX Token,Huobi Token,IOTA,Kusama,Litecoin,Maker,Monero,NEM,Neo,OKB,Polkadot,Polygon,Qtum,Solana,Stellar,THETA,THORChain,TRON,UNUS SED LEO,USD Coin,Uniswap,VeChain,Wrapped Bitcoin,XRP,Zcash,
2018-01-11,,,,21.33,2433.1,13535.4,,,0.678,,,,,,995.0,,0.011189,,,11.277,33.2559,1135.5,,,,3.356,,226.91,,351.15,1.24448,107.16,,,,45.27,,0.55811,,,0.1035,,,,6.47,,1.94728,642.0,
2018-01-12,,,,22.05,2586.4,13886.7,,,0.890001,,,,,,1043.2,,0.012566,,,13.77,36.0118,1257.2,,,,3.6389,,235.52,,387.236,1.39152,123.1,,,,49.52,,0.67064,,,0.099889,,,,6.3,,2.02243,692.28,
2018-01-13,,,,22.09,2660.5,14292.2,,,0.879,,,,,,1093.3,,0.012259,,,16.0,42.3375,1380.0,,,,3.8964,,258.02,,413.9,1.44452,138.4,,,,55.0,,0.65938,,,0.095011,,,,5.81,,2.04008,693.93,
2018-01-14,,,,20.45,2520.2,13695.2,,,0.799989,,,,,,992.2,,0.011232,,,13.23,43.2277,1350.0,,,,3.7187,,237.89,,393.641,1.29941,166.45,,,,54.009,,0.61938,,,0.079352,,,,6.06,,1.88429,662.0,
2018-01-15,,,,19.44,2383.7,13697.5,,,0.771,,,,,,928.6,,0.009721,,,12.78,40.7794,1273.4,,,,3.4734,,232.51,,413.0,1.33747,189.45,,,,51.49,,0.5951,,,0.075108,,,,6.06,,1.70757,620.0,
2018-01-16,,,,13.0,1724.2,11362.0,,,0.60124,,,,,,736.0,,0.006564,,,10.033,28.9106,1020.1,,,,2.5351,,191.13,1067.65,308.562,0.94348,140.93,,,,34.641,,0.43,,,0.052775,,,,5.0,,1.19846,502.0,
2018-01-17,,,,14.1,1739.7,11192.3,,,0.6242,,,,,,790.44,,0.00762,,,10.152,29.7831,1017.5,,,,2.7,,189.0,1082.0,315.0,0.94069,143.99,,,,36.098,,0.475,,,0.078382,,,,5.001,,1.34068,493.0,
2018-01-18,,,,14.14,1685.8,11245.4,,,0.65,,,,,,815.0,85.814,0.00753,,,10.187,30.2559,994.81,,,,2.71,,192.6,1374.15,306.125,1.01875,139.38,,,,36.021,,0.492,,,0.077544,,,,5.427,,1.60697,482.0,
2018-01-19,,,,14.93,1749.0,11580.2,,,0.6458,,,,,,838.38,89.0005,0.007787,,,11.063,32.2848,1032.6,,,,2.6638,,192.5,1458.98,361.498,1.07574,139.23,,,,38.545,,0.5,,,0.079,,,,5.944,,1.57155,519.19,
2018-01-20,,,,16.11,2010.1,12858.9,,,0.704857,,,,,,919.0,107.3217,0.008359,,,15.526,35.3869,1146.0,,,,2.99,,210.91,1707.09,383.99,1.16915,149.67,,,,51.211,,0.526,,,0.0862,,,,8.071,,1.60149,555.93,
2018-01-21,,,,14.13,1769.0,11594.9,,,0.616456,,,,,,814.75,96.0711,0.006975,,,13.433,30.8396,1047.0,,,,2.77,,191.25,1583.05,343.734,1.03563,132.28,,,,43.0,,0.46,,,0.0706,,,,8.104,,1.39464,483.47,
2018-01-22,,,,12.9,1604.7,10864.8,,,0.56748,,,,,,756.89,106.3193,0.00665,,,13.385,29.6157,995.08,,,,2.4596,,179.42,1518.06,314.0,0.97793,123.21,,,,39.849,,0.478,,,0.0709,,,,8.168,,1.37243,441.78,
2018-01-23,,,,13.1,1613.7,10903.2,,,0.5598,,,,,,753.9,93.0,0.006605,,,12.878,28.5579,982.98,,,,2.5099,,178.27,1529.7,306.786,0.9432,122.96,,,,39.015,,0.484,,,0.0689,,,,7.75,,1.36019,439.56,
2018-01-24,,,,13.77,1654.0,11452.3,,,0.629001,,,,,,785.0,95.0,0.00706,,,13.968,29.9405,1063.2,,,,2.4595,,180.6,1555.62,318.6,0.92637,137.5,,,,40.5,,0.56871,,,0.0707,,,,7.9,,1.38162,456.0,
2018-01-25,,,,13.19,1627.3,11203.0,,,0.642,,,,,,788.4,92.0006,0.00749,,,14.251,29.3946,1048.2,,,,2.3491,,178.86,1445.0,315.613,0.93464,137.18,,,,40.33,,0.608,,,0.0698,,,,7.128,,1.30863,465.14,
2018-01-26,,,,13.17,1600.09,11118.1,,,0.626794,,,,,,779.0,91.0,0.007169,,,14.239,28.8727,1047.0,,,,2.3599,,175.71,1488.54,324.0,0.86279,100.7907,,,,39.068,,0.6271,,,0.0665,,,,7.282,,1.21363,453.24,
2018-01-27,,,,13.4,1636.39,11467.5,,,0.62132,,,,,,775.5,94.1,0.007383,,,14.388,29.6467,1114.8,,,,2.461,,179.65,1400.01,325.935,1.0329,83.8491,,,,39.877,,0.611,,,0.0697,,,,6.982,,1.22142,452.1,
2018-01-28,,,,13.77,1749.09,11795.1,,,0.642267,,,,,,821.8,94.0,0.00761,,,14.759,32.4589,1246.6,,,,2.5012,,191.12,1533.62,332.992,0.99933,100.649,,,,43.09,,0.624,,,0.0668,,,,6.9,,1.3632,477.0,
2018-01-29,,,,12.81,1657.53,11244.8,,,0.602,,,,,,768.41,106.4802,0.006942,,,13.55,31.1715,1175.0,,,,2.5604,,179.57,1416.76,314.0,0.92626,131.4587,,,,41.766,,0.57936,,,0.065003,,,,6.426,,1.271,449.2,
2018-01-30,0.15,,,11.47,1472.19,10166.0,,,0.51,,,,,,688.41,94.1,0.006136,,,11.371,27.1947,1071.9,24.9,,,2.21985,,166.365,1339.35,275.92,0.81836,120.4915,,,,36.5041,,0.48754,,,0.054993,,,,5.96622,,1.11266,380.89,
2018-01-31,0.14,,,11.31,1492.09,10265.4,,,0.507194,,,,,,705.02,99.8101,0.006006,,,12.0082,28.7967,1118.08,25.35,,,2.29694,,163.879,1288.28,274.669,0.80898,111.0502,,,,41.0122,,0.53293,,,0.054575,,,,6.427673,,1.13931,400.9,
2018-02-01,0.11,,,9.51,1276.07,9181.1,,,0.421712,,,,,,620.73,88.0476,0.005126,,,10.1395,25.0983,1033.55,24.04,,,1.89377,,142.528,1250.88,241.975,0.67723,102.3811,,,,35.5275,,0.45406,,,0.047019,,,,5.464527,,0.95131,403.89,
2018-02-02,0.1,,,9.75,1194.58,8893.2,,,0.4,0.49,,,,1.01958,595.4,79.2,0.004566,,,10.2983,23.3093,920.85,24.7,,,1.80681,,131.625,1151.61,236.979,0.61115,107.0302,,,,30.8043,,0.41505,,,0.042145,,,,4.921161,,0.8993,387.07,
2018-02-03,0.11,,,9.75,1275.42,9241.1,,,0.464,0.51,,,,1.00034,639.93,87.0,0.00515,,,10.6134,24.3245,971.49,23.93,,,2.00534,,160.974,1188.89,252.691,0.64503,93.1437,,,,31.008,,0.44756,,,0.04552,,,,5.512552,,0.95978,390.51,
2018-02-04,0.09,,,8.4,1160.02,8222.2,,,0.382002,0.44,,,,0.99858,549.1,82.8,0.00441,,,8.9385,20.8816,829.43,22.43,,,1.73602,,147.886,1047.74,219.866,0.56472,82.1182,,,,26.1488,,0.37546,,,0.038457,,,,4.523815,,0.81795,347.49,
2018-02-05,0.07,,,6.7,884.05,6938.5,,,0.317,0.4,,,,1.01675,455.15,63.0,0.003547,,,7.0812,16.5391,696.86,20.33,,,1.44008,,125.292,804.99,180.521,0.45462,73.1588,,,,20.0488,,0.32367,,,0.03052,,,,3.546982,,0.68132,305.72,
2018-02-06,0.09,,,8.25,966.26,7701.2,,,0.359,0.42,,,,1.02029,523.71,71.0,0.00442,,,8.2833,19.1816,783.83,22.39,,,1.59031,,142.219,935.0,209.201,0.52451,96.9884,,,,23.4312,,0.36328,,,0.036544,,,,4.232008,,0.76185,368.05,
2018-02-07,0.08,,,8.11,954.67,7594.7,,,0.331,0.38,,,,0.99794,522.64,68.6,0.004222,,,7.6936,18.1491,753.18,19.07,,,1.58697,,137.993,924.31,205.708,0.51246,91.6334,,,,21.4401,,0.33171,0.1224,,0.032882,,,,3.878076,,0.71781,354.21,
2018-02-08,0.09,,,8.28,1268.44,8164.2,,,0.345,0.42,,,,1.0036,608.94,77.0,0.00458,,,8.3581,21.7247,805.4,20.51,,,1.76361,,148.903,1034.34,247.974,0.54018,97.1121,,,,25.7232,,0.35314,0.1301,,0.037614,,,,4.274409,,0.78213,439.69,
2018-02-09,0.1,,,8.28,1300.63,8699.8,,,0.3765,0.44,,,,0.9987,637.38,81.0836,0.005028,,,9.5095,25.7209,877.85,20.35,,,1.9311,,163.998,1083.54,258.173,0.60443,84.282,,,,30.1082,,0.39192,0.142,,0.046846,,,,4.633827,,0.92043,473.75,
2018-02-10,0.08,,,9.24,1241.77,8559.6,,,0.381,0.41,,,,1.01369,633.52,72.0,0.005018,,,8.9259,24.0958,851.39,20.47,,,1.83273,,155.029,0.0,247.067,0.56677,88.4636,,,,28.5926,,0.38862,0.1297,,0.047877,,,,4.379604,,1.02892,481.71,
2018-02-11,0.08,,,8.67,1213.09,8081.9,,,0.356066,0.42,,,,1.00099,580.63,70.1,0.004942,,,8.3334,23.7949,810.45,20.44,,,1.6694,,148.808,1008.89,227.667,0.52031,82.097,,,,26.3551,,0.36108,0.1162,,0.042215,,,,3.979729,,0.96074,435.65,
2018-02-12,0.09,,,9.34,1282.6,8903.5,,,0.378675,0.49,,,,1.00497,622.67,78.3117,0.005548,,,9.1169,29.523,865.62,19.89,,,1.86959,,161.459,1049.53,247.338,0.54536,87.2313,,,,29.0535,,0.38479,0.116,,0.045946,,,,4.336967,,1.0427,462.04,
2018-02-13,0.08,,,8.99,1224.71,8539.2,,,0.364899,0.57,,,,1.00789,596.0,74.5,0.005694,,,8.9294,33.1874,841.38,20.74,,,1.8103,,159.267,0.0,233.538,0.51517,72.0518,,,,28.6044,,0.39773,0.1149,,0.042924,,,,4.173382,,0.98725,447.18,
2018-02-14,0.1,,,10.36,1354.32,9476.3,,,0.395507,0.57,,,,0.99501,676.74,79.49,0.006785,,,9.8348,34.6871,919.67,21.32,,,2.02488,,212.082,1090.63,274.202,0.54685,90.6571,,,,31.8311,,0.44813,0.1289,,0.046175,,,,4.950182,,1.12865,481.45,
2018-02-15,0.1,,,10.87,1358.54,10037.3,,,0.391873,0.56,,,,1.00201,697.59,90.0,0.007303,,,9.8692,33.8172,927.56,22.24,,,2.09597,,221.337,1159.16,295.726,0.54087,89.925,,,,31.6529,,0.4405,0.1415,,0.046649,,,,6.002831,,1.10821,481.49,
2018-02-16,0.12,,,11.2,1530.26,10178.7,,,0.395991,0.67,,,,0.99401,694.86,89.0,0.006952,,,9.8315,34.6427,937.5,22.18,,,2.08674,,228.217,1147.46,293.115,0.51653,88.3795,,,,31.8593,,0.44756,0.1407,,0.05258,,,,5.729627,,1.11358,478.9,
2018-02-17,0.14,,,11.66,1540.88,11073.5,,,0.417151,0.68,,,,0.99893,738.54,94.9698,0.007035,,,9.9798,34.691,971.54,22.24,,,2.18675,,228.445,1129.37,320.587,0.5857,97.6626,,,,32.4601,,0.47279,0.1667,,0.054554,,,,5.966407,,1.17811,489.25,
2018-02-18,0.12,,,10.64,1452.78,10398.8,,,0.368394,0.7,,,,0.99102,685.74,87.0,0.006463,,,9.0775,34.3538,913.1,22.17,,,1.95099,,213.821,1090.27,295.34,0.52476,89.909,,,,29.8408,,0.43574,0.1666,,0.050024,,,,5.406377,,1.07052,448.83,
2018-02-19,0.13,,,11.06,1520.29,11169.4,,,0.379084,0.78,,,,0.9943,726.36,86.2153,0.006712,,,9.48,38.4183,940.08,22.99,,,2.06651,,222.097,1120.01,314.457,0.52944,96.9982,,,,31.2717,,0.44306,0.1692,,0.051728,,,,6.462531,,1.10954,471.5,
2018-02-20,0.11,,,9.89,1394.4,11238.7,,,0.34917,0.75,,,,1.00111,681.61,82.65,0.007152,,,8.8995,36.6131,884.51,21.49,,,1.88345,,228.696,1060.98,301.965,0.47642,92.7725,,,,28.8502,,0.39012,0.1431,,0.04676,,,,6.264072,,1.02735,436.38,
2018-02-21,0.11,,,9.37,1287.39,10473.0,,,0.334378,0.62,,,,1.00004,662.25,76.0,0.006648,,,8.3138,34.5356,839.1,19.88,,,1.71192,,210.01,997.02,308.049,0.46659,91.0605,,,,26.485,,0.37552,0.1278,,0.044097,,,,5.998971,,0.95247,426.42,
2018-02-22,0.1,,,8.86,1208.39,9841.7,,,0.313682,0.62,,,,0.99691,628.48,69.4003,0.006233,,,7.7967,31.429,803.66,19.7,,,1.603,,193.049,929.73,274.875,0.43087,86.4903,,,,25.1439,,0.34678,0.1295,,0.040406,,,,5.559862,,0.89144,394.85,
2018-02-23,0.11,,,9.7,1256.87,10170.4,,,0.32601,0.67,,,,1.00461,628.5,78.3932,0.006675,,,8.262,36.1818,856.65,19.57,,,1.7205,,206.945,1005.27,279.445,0.44488,88.0923,,,,26.5331,,0.36712,0.1306,,0.04245,,,,6.035556,,0.94178,415.06,
2018-02-24,0.1,,,9.09,1182.46,9704.3,,,0.299075,0.65,,,,0.99303,591.67,72.5,0.006272,,,7.9387,36.775,834.36,18.7,,,1.74099,,206.412,941.2,268.534,0.41486,78.9868,,,,25.0855,,0.34069,0.1258,,0.040515,,,,5.575371,,0.90218,391.81,
2018-02-25,0.1,,,9.34,1173.04,9585.2,,,0.323513,0.68,,,,0.99454,589.72,70.0081,0.006083,,,7.7123,35.1304,840.88,18.32,,,1.78925,,217.7,989.41,278.085,0.39939,66.8376,,,,25.2165,,0.34733,0.1136,,0.039979,,,,5.870058,,0.9026,391.77,
2018-02-26,0.1,,,9.92,1244.24,10285.1,,,0.324353,0.69,,,,0.99319,620.89,74.0,0.006294,,,7.978,35.2831,866.99,18.48,,,1.8518,,218.439,1025.91,291.174,0.40553,110.9864,,,,27.526,,0.35443,0.1247,,0.041671,,,,5.633222,,0.92937,404.15,
2018-02-27,0.11,,,10.56,1234.56,10594.4,,,0.330177,0.72,,,,0.99505,611.86,74.6001,0.00633,,,8.3839,35.6429,871.44,19.21,,,1.96337,,215.138,1025.95,300.863,0.40024,116.2872,,,,27.3292,,0.35603,0.1386,,0.042931,,,,5.254723,,0.92968,407.81,
2018-02-28,0.1,,,10.46,1200.36,10333.9,,,0.306633,0.66,,,,0.99494,585.04,74.5,0.00607,,,8.2075,33.2884,852.49,18.77,,,1.85089,,202.01,1066.37,286.104,0.417,104.3931,,,,25.5727,,0.33106,0.146,,0.043443,,,,4.745467,,0.88692,383.13,
2018-03-01,0.1,,,10.5,1284.16,10904.5,,,0.302354,0.68,,,,0.99449,617.4,81.0,0.006193,,,8.5383,33.5198,870.04,19.05,,,1.96335,,209.633,1026.84,313.488,0.42842,100.4779,,,,26.4413,,0.33641,0.215,,0.049059,,,,4.953187,,0.91533,400.33,
2018-03-02,0.09,,,10.23,1272.28,10827.7,,,0.292499,0.65,,,,0.99683,604.56,78.0781,0.005549,,,8.0215,30.5295,856.09,18.34,,,1.9153,,212.399,1045.55,343.372,0.38416,78.9232,,,,25.654,,0.31823,0.1942,,0.052835,,,,4.53482,,0.89935,387.05,
2018-03-03,0.09,,,10.24,1268.36,11402.3,,,0.293513,0.65,,,,1.00006,610.92,85.0,0.005262,,,7.92,28.9019,855.91,18.27,,,1.85838,,210.271,1035.54,350.028,0.37043,76.8173,,,,25.5758,,0.34709,0.2291,,0.049268,,,,4.456767,,0.89855,386.52,
2018-03-04,0.09,,,10.39,1284.58,11416.5,,,0.301967,0.59,,,,0.99814,619.86,78.1005,0.005466,,,8.148,29.5828,865.53,18.07,,,1.89249,,213.332,921.04,368.224,0.34492,81.3623,,,,26.3884,,0.3619,0.2144,,0.047959,,,,4.57206,,1.0043,408.22,
2018-03-05,0.09,,,10.09,1265.0,11330.6,,,0.296646,0.57,,,,1.00162,613.77,84.2,0.005261,,,7.9634,26.5928,850.24,18.52,,,1.86593,,211.24,1066.37,371.654,0.3435,79.7423,,,,26.1894,,0.34959,0.2146,,0.046733,,,,4.697951,,0.94569,391.89,
2018-03-06,0.07,,,9.39,1203.52,10675.1,,,0.27899,0.57,,,,0.99356,577.62,75.0,0.004606,,,7.1492,24.8836,814.88,16.87,,,1.68945,,196.182,974.98,343.374,0.32954,82.5911,,,,24.6823,,0.3313,0.2033,,0.04421,,,,4.70731,,0.90345,383.36,
2018-03-07,0.07,,,9.01,1091.5,9902.9,,,0.240845,0.52,,,,1.00001,511.78,84.0,0.00406,,,6.3827,21.8384,749.98,15.32,,,1.52825,,184.907,875.0,337.037,0.29864,86.7802,,,,21.4192,,0.32394,0.1677,,0.038764,,,,4.07402,,0.85192,348.04,
2018-03-08,0.06,,,8.26,1034.0,9300.0,,,0.21432,0.53,,,,0.99672,491.12,70.0,0.003995,,,6.0894,22.2188,698.96,13.37,,,1.37246,,176.18,875.0,276.113,0.33467,71.8128,,,,19.6622,,0.30883,0.136,,0.036827,,,,3.630306,,0.80642,318.5,
2018-03-09,0.06,,,8.33,1064.57,9217.0,,,0.216159,0.45,,,,0.995,498.81,61.2,0.004151,,,6.009,22.0595,725.89,14.18,,,1.38178,,142.03,822.87,285.55,0.34506,78.2329,,,,19.0947,,0.30756,0.1676,,0.03738,,,,3.759003,,0.82457,309.78,
2018-03-10,0.06,,,7.65,1003.87,8762.0,,,0.200751,0.47,,,,1.00999,482.69,59.0003,0.003989,,,5.6854,20.7717,682.52,13.11,,,1.2924,,176.751,818.81,254.735,0.34659,63.9896,,,,18.0052,,0.28674,0.1632,,0.034808,,,,3.458689,,0.77546,287.53,
2018-03-11,0.06,,,8.27,1139.03,9529.6,,,0.2192,0.51,,,,0.998,528.76,62.0,0.004159,,,6.0319,21.3767,720.12,14.17,,,1.37317,,187.855,821.46,280.315,0.34264,67.0815,,,,19.1369,,0.30397,0.1812,,0.038444,,,,3.839397,,0.81652,307.59,
2018-03-12,0.06,,,8.03,1050.42,9137.4,,,0.218142,0.49,,,,1.00275,499.84,58.2764,0.00404,,,5.7404,20.3783,697.04,13.5,,,1.32679,,177.501,816.1,257.908,0.38405,61.8093,,,,18.0718,,0.28878,0.1677,,0.036526,,,,3.999736,,0.78325,290.96,
2018-03-13,0.06,,,10.15,1053.71,9154.9,,,0.217594,0.56,,,,0.9963,488.39,59.0,0.003971,,,5.7966,19.8744,689.57,13.48,,,1.30106,,175.454,785.08,247.524,0.46352,61.0746,,,,17.9746,,0.28802,0.1629,,0.035843,,,,4.285704,,0.77825,285.11,
2018-03-14,0.05,,,8.91,947.83,8210.6,,,0.193638,0.45,,,,0.99558,426.79,52.0,0.003599,,,5.2702,17.0516,612.09,12.94,,,1.11282,,160.589,784.99,215.432,0.39517,57.2564,,,,15.8419,,0.24561,0.1462,,0.031042,,,,3.834635,,0.68783,250.93,
2018-03-15,0.05,,,9.12,940.94,8264.4,,,0.184136,0.42,,,,0.9934,417.79,53.4,0.003541,,,5.1184,18.2794,610.13,11.63,,,1.08506,,163.693,744.11,212.317,0.3766,58.4099,,,,15.4128,,0.23951,0.1459,,0.03035,,,,3.801455,,0.68468,243.8,
2018-03-16,0.05,,,9.08,973.86,8289.2,,,0.174545,0.42,,,,0.99709,425.04,50.2579,0.003523,,,5.0448,17.667,600.79,12.0,,,1.09093,,166.008,723.21,215.918,0.34021,52.155,,,,14.8026,,0.22873,0.1457,,0.030602,,,,3.871083,,0.67874,237.29,
2018-03-17,0.05,,,8.94,947.85,7874.9,,,0.154946,0.41,,,,0.99703,388.04,47.1475,0.003334,,,4.6336,16.209,550.27,10.71,,,1.1322,,152.039,667.97,197.449,0.28258,45.8001,,,,13.4602,,0.20818,0.1421,,0.028328,,,,3.671171,,0.62952,220.34,
2018-03-18,0.04,,,8.94,933.78,8201.2,,,0.154478,0.39,,,,0.99394,394.86,56.009,0.003124,,,4.6018,16.7193,536.72,9.47,,,1.22294,,152.398,648.17,209.793,0.28489,60.0304,,,,13.2186,,0.21915,0.1386,,0.028914,,,,3.622485,,0.65043,244.33,
2018-03-19,0.05,,,9.01,994.06,8616.8,,,0.19042,0.37,,,,1.0044,413.21,48.2194,0.003486,,,6.1546,19.4994,556.16,9.22,,,1.32312,,160.607,686.81,217.987,0.28945,65.6754,,,,19.65,,0.2474,0.1483,,0.031886,,,,3.814613,,0.72155,255.3,
2018-03-20,0.05,,,9.18,1062.53,8912.6,,,0.199373,0.39,,,,0.99366,428.98,53.01,0.003657,,,5.947,20.0942,557.08,9.16,,,1.44421,,169.247,690.0,223.747,0.30704,67.0457,,,,20.607,,0.26681,0.1546,,0.038094,,,,3.635266,,0.70026,260.15,
2018-03-21,0.05,,,9.94,1030.31,8905.9,,,0.207595,0.44,,,,0.99432,434.45,53.12,0.003641,,,6.8808,19.6169,560.24,9.3,,,1.36427,,168.303,661.59,218.331,0.29292,72.6185,,,,19.4314,,0.2505,0.1542,,0.036975,,,,3.684268,,0.68035,259.95,
2018-03-22,0.05,,,10.07,1014.88,8726.2,,,0.198995,0.43,,,,0.99445,412.11,50.0,0.003597,,,6.8956,19.5587,539.87,9.41,,,1.31631,,163.468,669.93,212.585,0.29622,69.4508,,,,19.2436,,0.24135,0.1486,,0.037553,,,,3.50089,,0.65445,249.9,
2018-03-23,0.05,,,11.79,1028.86,8916.8,,,0.188561,0.4,,,,0.99564,431.66,48.0,0.003566,,,6.9411,19.1237,543.42,9.27,,,1.35619,,167.136,679.52,215.958,0.28257,68.8505,,,,18.3981,,0.23683,0.1512,,0.041196,,,,3.360682,,0.6404,259.85,
2018-03-24,0.05,,,13.17,974.4,8547.4,,,0.186878,0.42,,,,0.99586,421.72,52.86,0.003517,,,6.517,18.323,520.45,9.48,,,1.3208,,159.229,713.17,208.363,0.28104,65.2151,,,,17.7616,,0.23236,0.1436,,0.049354,,,,3.375949,,0.62913,241.7,
2018-03-25,0.06,,,12.97,972.82,8473.2,,,0.183449,0.41,,,,1.00009,411.16,50.1004,0.00347,,,6.441,18.0401,523.5,9.14,,,1.31762,,160.391,1066.37,212.284,0.28778,65.4265,,,,17.9122,,0.23856,0.1437,,0.046037,,,,3.334962,,0.63466,239.93,
2018-03-26,0.05,,,11.97,913.11,8143.5,,,0.165689,0.37,,,,0.99734,388.44,51.25,0.003283,,,5.7946,16.3239,485.98,8.61,,,1.22717,,150.722,638.36,196.913,0.26987,59.1107,,,,16.0269,,0.22739,0.1319,,0.045244,,,,3.218708,,0.58843,225.35,
2018-03-27,0.05,,,11.5,876.65,7801.7,,,0.15319,0.35,,,,0.99514,354.48,0.0,0.003154,,,5.8061,15.8486,448.48,9.0,,,1.16907,,134.64,603.71,188.121,0.25074,55.3038,,,,15.1138,,0.21506,0.1282,,0.043244,,,,2.935181,,0.57012,216.45,
2018-03-28,0.05,,,11.67,861.35,7954.9,,,0.159892,0.35,,,,0.99412,350.09,45.1,0.003162,,,6.1996,16.08,446.84,8.85,,,1.18039,,131.632,595.39,199.479,0.25283,57.1865,,,,15.4917,,0.21783,0.1336,,0.04885,,,,2.899368,,0.57354,210.74,
2018-03-29,0.05,,,10.19,711.53,7129.2,,,0.143588,0.29,,,,0.994,329.93,40.5505,0.002872,,,5.8821,14.7203,384.12,8.6,,,1.08621,,114.666,545.25,176.856,0.23164,51.7888,,,,14.1335,,0.18952,0.1184,,0.043575,,,,2.42829,,0.50298,187.25,
2018-03-30,0.05,,,10.37,697.43,6853.7,,,0.144917,0.28,,,,0.99404,311.89,35.0012,0.002765,,,6.0168,14.3676,393.79,9.1,,,1.10536,,118.517,497.67,172.763,0.22498,50.2223,,,,14.193,,0.18689,0.1159,,0.042206,,,,2.335211,,0.49917,191.28,
2018-03-31,0.04,,,11.04,685.23,6938.2,,,0.150646,0.29,,,,0.99403,306.5,42.0,0.0028,,,5.9264,14.3498,393.96,8.92,,,1.07138,,116.34,519.94,180.729,0.2254,49.9827,,,,14.056,,0.2045,0.1162,,0.033853,,,,2.363871,,0.50089,185.68,
2018-04-01,0.04,,,11.1,644.91,6825.2,,,0.148256,0.28,,,,0.99406,292.96,41.9999,0.002707,,,5.5956,13.5694,378.75,8.81,,,0.98924,,115.174,487.24,176.558,0.21572,47.2905,,,,13.3487,,0.20535,0.1078,,0.032224,,,,2.220254,,0.47874,183.33,
2018-04-02,0.04,,,12.6,663.58,7068.4,,,0.153051,0.28,,,,0.99408,313.66,40.9993,0.002801,,,5.8134,14.0707,385.07,8.93,,,1.02684,,119.178,500.05,178.642,0.22769,48.7786,,,,14.1602,,0.22472,0.1148,,0.035517,,,,2.715882,,0.49373,194.55,
